0.	0.000356
1.	0.00112
2.	0.002182
3.	0.00396
4.	0.006774
5.	0.012154
6.	0.023904
7.	0.050362
8.	0.114814
9.	0.237456
10.	0.24898
11.	0.131424
12.	0.063488
13.	0.033856
14.	0.019634
15.	0.012098
16.	0.008216
17.	0.005554
18.	0.004156
19.	0.003082
20.	0.002322
21.	0.001864
22.	0.001542
23.	0.001244
24.	0.001012
25.	0.000834
26.	0.000752
27.	0.000656
28.	0.000518
29.	0.000474
30.	0.000408
31.	0.000386
32.	0.000364
33.	0.00029
34.	0.000256
35.	0.000212
36.	0.00023
37.	0.000162
38.	0.0002
39.	0.000164
40.	0.000152
41.	0.00015
42.	0.000122
43.	0.000112
44.	0.000092
45.	0.000088
46.	0.000094
47.	0.000074
48.	0.000076
49.	0.00008
50.	0.000078
51.	0.000058
52.	0.000078
53.	0.000062
54.	0.000052
55.	0.000062
56.	0.000044
57.	0.00006
58.	0.000038
59.	0.00004
60.	0.000036
61.	0.000038
62.	0.000044
63.	0.000026
64.	0.000018
65.	0.000032
66.	0.00003
67.	0.000032
68.	0.00003
69.	0.000014
70.	0.000038
71.	0.000018
72.	0.000032
73.	0.000016
74.	0.000022
75.	0.00002
76.	0.000016
77.	0.00003
78.	0.000024
79.	0.000014
80.	0.000016
81.	0.000026
82.	0.000012
83.	0.00001
84.	0.000016
85.	4.e-6
86.	0.00001
87.	6.e-6
88.	2.e-10
